whois_regDate,whois_expDate,whois_updatedDate,dot_count,url_len,digit_count,special_count,hyphen_count,double_slash,single_slash,at_the_rate,protocol,protocol_count
-1,-1,-1,4,40,3,0,0,0,3,0,0,0
8861,268,77,3,37,0,0,0,0,3,0,0,0
8861,268,77,3,35,0,0,0,0,3,0,0,0
6875,63,331,3,31,3,0,0,0,2,0,0,0
-1,-1,-1,3,29,0,0,0,0,1,0,0,0
7481,553,112,2,39,0,0,0,0,3,0,0,0
6766,84,235,6,54,0,0,0,0,3,0,0,0
7666,368,57,2,26,0,0,0,0,2,0,0,0
7481,553,112,2,29,1,0,0,0,3,0,0,0
7666,368,57,2,31,0,0,0,0,2,0,0,0
7666,368,57,2,27,0,0,0,0,2,0,0,0
7481,553,112,3,43,0,0,0,0,3,0,0,0
7747,652,119,3,33,0,1,0,0,1,0,0,0
8744,388,6,4,29,0,0,0,0,1,0,0,0
7481,553,112,2,34,1,1,0,0,3,0,0,0
7666,368,57,2,26,0,0,0,0,2,0,0,0
8302,96,278,4,32,0,0,1,0,1,0,0,0
8536,594,564,2,27,0,0,0,0,2,0,0,0
8880,249,415,3,37,0,0,0,0,2,0,0,0
4287,95,154,3,46,0,0,0,0,1,0,0,0
7666,368,57,3,36,0,0,0,0,2,0,0,0
7779,254,166,2,34,0,0,0,0,2,0,0,0
7916,483,12,2,25,0,0,0,0,2,0,0,0
6932,3294,11,2,31,0,0,0,0,1,0,0,0
7339,1061,89,3,37,0,0,0,0,2,0,0,0
5992,216,178,3,39,0,0,0,0,1,0,0,0
8861,268,77,2,33,0,0,0,0,3,0,0,0
7581,87,276,2,37,0,0,0,0,2,0,0,0
6875,63,331,2,30,0,0,0,0,2,0,0,0
6634,670,230,2,24,0,0,0,0,1,0,0,0
8958,537,112,3,35,0,0,0,0,1,0,0,0
5096,747,12,3,33,0,0,1,0,2,0,0,0
-1,-1,-1,2,33,0,0,0,0,3,0,0,0
5992,216,1637,3,36,0,0,0,0,1,0,0,0
8723,43,1547,3,33,0,0,0,0,2,0,0,0
7014,290,99,2,28,0,0,0,0,1,0,0,0
-1,-1,-1,3,34,0,0,0,0,3,0,0,0
512,217,177,3,49,1,0,0,0,1,0,0,0
7481,553,112,2,31,0,0,0,0,3,0,0,0
9073,56,292,3,38,0,0,0,0,2,0,0,0
5946,628,551,3,35,0,0,0,0,1,0,0,0
7666,368,57,3,38,0,0,0,0,2,0,0,0
-1,-1,-1,2,33,0,0,0,0,3,0,0,0
-1,-1,-1,2,46,0,0,0,0,2,0,0,0
7130,174,191,3,32,0,0,0,0,1,0,0,0
7556,1208,972,3,28,0,0,0,0,1,0,0,0
6875,63,331,2,28,0,0,0,0,2,0,0,0
7224,80,283,3,32,0,0,0,0,1,0,0,0
-1,-1,-1,3,29,0,0,0,0,1,0,0,0
6875,63,331,2,36,0,0,0,0,2,0,0,0
6875,63,331,2,30,0,0,0,0,2,0,0,0
-1,-1,-1,3,36,0,0,0,0,3,0,0,0
-1,-1,-1,3,26,0,0,0,0,3,0,0,0
-1,-1,17,4,46,0,0,0,0,3,0,0,0
-1,-1,17,4,30,0,0,0,0,1,0,0,0
-1,-1,-1,3,29,0,0,0,0,1,0,0,0
6839,99,656,3,30,0,0,0,0,1,0,0,0
7481,553,112,2,33,1,0,0,0,3,0,0,0
7607,62,686,3,28,0,0,0,0,1,0,0,0
-1,-1,-1,2,20,0,0,0,0,2,0,0,0
7439,229,150,3,63,1,0,0,0,3,0,0,0
-1,-1,-1,3,37,4,0,0,0,3,0,0,0
7162,142,285,2,33,0,0,0,0,2,0,0,0
7162,142,285,3,40,0,0,0,0,2,0,0,0
7162,142,285,3,36,0,0,0,0,2,0,0,0
7162,142,285,3,38,0,0,0,0,2,0,0,0
14,351,14,3,53,0,0,0,0,2,0,0,0
7162,142,285,3,43,0,0,0,0,2,0,0,0
7162,142,285,3,41,0,0,0,0,2,0,0,0
8212,244,119,3,39,0,0,0,0,2,0,0,0
14,351,14,2,43,0,0,0,0,2,0,0,0
14,351,14,3,43,0,0,0,0,2,0,0,0
7162,142,285,2,27,0,0,0,0,2,0,0,0
-1,-1,-1,2,28,0,0,0,0,2,0,0,0
-1,-1,-1,2,30,0,0,0,0,2,0,0,0
7162,142,285,2,29,0,0,0,0,2,0,0,0
14,351,14,3,42,0,0,0,0,2,0,0,0
7162,142,285,2,42,0,0,0,0,2,0,0,0
6398,175,213,2,39,0,2,0,0,2,0,0,0
7923,841,1019,3,34,0,1,0,0,1,0,0,0
6844,94,451,3,62,0,0,1,0,4,0,0,0
-1,-1,-1,3,48,0,0,0,0,2,0,0,0
-1,-1,-1,4,45,5,0,0,0,3,0,0,0
-1,-1,-1,4,45,5,0,0,0,3,0,0,0
-1,-1,-1,4,47,4,0,0,0,4,0,0,0
-1,-1,-1,4,42,0,0,0,0,3,0,0,0
10247,1076,820,2,25,0,0,0,0,2,0,0,0
7349,2147,239,3,37,0,0,0,0,1,0,0,0
7473,195,1663,2,36,0,0,0,0,2,0,0,0
8249,880,948,3,30,0,1,0,0,1,0,0,0
7481,553,112,2,33,0,0,0,0,3,0,0,0
400,330,41,3,33,0,0,1,0,1,0,0,0
7334,336,27,3,43,0,0,1,0,1,0,0,0
7335,335,28,3,42,0,0,0,0,1,0,0,0
6907,397,109,3,34,1,1,1,0,1,0,0,0
7564,104,273,3,26,0,0,0,0,1,0,0,0
7069,235,161,3,30,0,0,0,0,1,0,0,0
-1,-1,-1,2,41,0,0,0,0,2,0,0,0
8958,537,112,3,42,0,1,0,0,2,0,0,0
7489,179,52,3,31,0,0,0,0,1,0,0,0
-1,-1,-1,4,67,0,0,0,0,4,0,0,0
-1,-1,-1,3,45,0,0,0,0,4,0,0,0
-1,-1,-1,5,106,11,11,3,0,6,0,0,0
-1,-1,-1,3,48,0,0,0,0,4,0,0,0
-1,-1,-1,3,44,0,0,0,0,4,0,0,0
-1,-1,-1,3,47,0,0,0,0,4,0,0,0
-1,-1,-1,3,45,0,0,0,0,4,0,0,0
-1,-1,-1,3,50,0,0,0,0,4,0,0,0
-1,-1,-1,3,48,0,0,0,0,4,0,0,0
-1,-1,-1,4,52,0,0,0,0,4,0,0,0
-1,-1,-1,3,43,0,0,0,0,4,0,0,0
-1,-1,-1,3,40,0,0,0,0,4,0,0,0
-1,-1,-1,3,50,0,0,0,0,4,0,0,0
-1,-1,-1,3,50,0,0,0,0,4,0,0,0
-1,-1,-1,3,49,0,0,0,0,4,0,0,0
-1,-1,-1,3,49,0,0,0,0,4,0,0,0
-1,-1,-1,3,50,0,0,0,0,4,0,0,0
-1,-1,-1,3,49,0,0,0,0,4,0,0,0
-1,-1,-1,3,48,0,0,0,0,4,0,0,0
-1,-1,-1,5,101,11,8,3,0,6,0,0,0
5618,225,161,3,34,0,0,1,0,1,0,0,0
7499,169,220,3,56,0,0,0,0,4,0,0,0
7255,780,2630,2,33,0,0,0,0,2,0,0,0
-1,-1,-1,4,41,3,5,0,0,1,0,0,0
7621,47,63,3,41,0,2,0,0,1,0,0,0
-1,-1,-1,3,42,0,1,0,0,3,0,0,0
7481,553,112,3,44,0,0,0,0,3,0,0,0
8282,116,1756,3,38,0,0,0,0,2,0,0,0
8282,116,1756,3,40,0,0,0,0,2,0,0,0
-1,-1,-1,3,34,0,0,0,0,2,0,0,0
-1,-1,-1,3,32,0,0,1,0,2,0,0,0
589,140,182,1,23,0,0,0,0,2,0,0,0
8804,2154,39,2,34,0,0,0,0,2,0,0,0
4280,102,21,2,34,4,0,0,0,4,0,0,0
8158,185,421,2,20,0,0,0,0,2,0,0,0
-1,-1,-1,3,65,6,3,1,0,5,0,0,0
7526,142,1315,2,31,0,0,0,0,2,0,0,0
8158,185,421,2,33,0,2,0,0,2,0,0,0
5593,250,965,2,19,0,0,0,0,2,0,0,0
-1,-1,-1,3,39,4,0,0,0,2,0,0,0
8170,2055,896,3,44,1,0,1,0,3,0,0,0
6880,58,346,2,32,0,0,0,0,2,0,0,0
7204,100,621,2,29,0,0,0,0,2,0,0,0
-1,-1,-1,3,32,1,0,0,0,1,0,0,0
7302,290,58,3,34,0,2,0,0,1,0,0,0
-1,-1,-1,3,29,1,0,0,0,2,0,0,0
8208,556,838,3,28,0,0,0,0,1,0,0,0
8519,245,177,2,28,0,0,0,0,2,0,0,0
7946,818,271,3,39,0,0,0,0,1,0,0,0
7852,181,182,3,66,0,4,0,0,3,0,0,0
-1,-1,-1,2,29,0,0,0,0,2,0,0,0
-1,-1,-1,2,40,0,1,0,0,2,0,0,0
7871,528,45,3,35,1,0,0,0,1,0,0,0
7887,146,3157,3,41,0,0,0,0,1,0,0,0
7801,232,148,3,33,1,0,0,0,3,0,0,0
7801,232,148,3,40,1,3,0,0,2,0,0,0
7887,146,3157,3,40,0,0,0,0,1,0,0,0
7481,553,112,2,40,1,0,0,0,3,0,0,0
8757,375,19,2,26,0,0,0,0,2,0,0,0
7381,288,71,3,33,0,0,0,0,1,0,0,0
7755,644,1241,3,24,1,0,0,0,1,0,0,0
7760,273,136,2,28,0,0,0,0,2,0,0,0
7235,69,294,2,33,0,0,0,0,2,0,0,0
8217,181,853,3,31,0,0,0,0,1,0,0,0
7456,943,709,2,31,0,0,0,0,3,0,0,0
8025,2202,8,3,31,0,0,0,0,1,0,0,0
-1,-1,-1,2,30,0,0,0,0,2,0,0,0
6878,426,215,1,21,0,0,0,0,2,0,0,0
8958,537,112,3,28,0,0,0,0,1,0,0,0
7481,553,112,2,38,0,0,0,0,3,0,0,0
8958,537,112,3,54,1,0,0,0,1,0,0,0
8687,77,291,4,41,0,0,1,0,2,0,0,0
10214,379,1468,3,41,2,0,0,0,3,0,0,0
-1,-1,-1,3,30,0,0,0,0,1,0,0,0
7078,226,97,3,29,0,1,0,0,2,0,0,0
7140,164,207,3,28,0,0,0,0,1,0,0,0
-1,-1,-1,1,20,0,0,0,0,2,0,0,0
4289,93,271,1,34,0,0,1,0,2,0,0,0
6639,327,893,3,29,0,0,0,0,2,0,0,0
-1,-1,-1,4,48,0,0,0,0,3,0,0,0
-1,-1,-1,3,33,0,0,0,0,2,0,0,0
7431,3525,99,2,28,0,0,0,0,1,0,0,0
7417,1713,913,3,35,0,0,0,0,2,0,0,0
7614,785,449,2,38,0,0,0,0,3,0,0,0
4975,503,226,2,29,0,0,0,0,2,0,0,0
5556,1748,449,1,22,0,0,1,0,2,0,0,0
8373,758,6,3,56,2,5,0,0,1,0,0,0
7333,337,32,3,67,0,0,3,0,3,0,0,0
3654,363,32,2,57,0,0,0,0,3,0,0,0
3654,363,32,2,38,0,0,0,0,3,0,0,0
6046,162,201,1,29,2,3,0,0,2,0,0,0
4021,361,6,2,36,0,0,0,0,3,0,0,0
8159,1335,81,3,28,0,0,0,0,1,0,0,0
6908,30,45,2,53,4,0,3,0,3,0,0,0
6760,1715,488,4,65,4,0,0,0,3,0,0,0
6908,30,45,2,28,4,0,0,0,3,0,0,0
6576,363,81,2,47,4,0,0,0,3,0,0,0
8232,897,397,2,34,4,0,0,0,1,0,0,0
7804,1325,1210,2,35,0,0,0,0,2,0,0,0
5912,296,23,4,25,0,0,0,0,2,0,0,0
-1,-1,-1,2,22,0,0,0,0,2,0,0,0
5906,301,18,3,24,0,0,0,0,2,0,0,0
-1,-1,-1,2,15,0,0,0,0,2,0,0,0
7760,273,136,2,24,0,0,0,0,2,0,0,0
8455,677,75,2,20,0,0,0,0,2,0,0,0
9092,39,354,2,37,0,0,0,0,3,0,0,0
8125,2100,153,3,32,0,0,0,0,2,0,0,0
10611,1442,241,2,32,0,0,0,0,2,0,0,0
7760,273,136,2,31,0,0,0,0,2,0,0,0
7760,273,136,2,26,0,0,0,0,2,0,0,0
7760,273,136,2,26,0,0,0,0,2,0,0,0
7760,273,136,2,27,0,0,0,0,2,0,0,0
7760,273,136,3,29,0,0,0,0,2,0,0,0
10611,1442,241,2,29,0,0,0,0,2,0,0,0
6744,194,51,3,64,0,0,0,0,6,0,0,0
-1,-1,-1,3,45,0,0,1,0,2,0,0,0
8888,972,177,3,52,3,7,0,0,1,0,0,0
5268,940,929,3,53,0,3,0,0,1,0,0,0
8804,2154,39,2,21,0,0,0,0,2,0,0,0
-1,-1,-1,2,26,6,0,0,0,2,0,0,0
8898,3153,158,2,41,0,0,1,0,2,0,0,0
4188,2021,240,2,81,0,0,6,0,2,0,0,0
-1,-1,-1,3,26,0,0,0,0,2,0,0,0
7374,397,13,2,51,4,0,0,0,4,0,0,0
-1,-1,-1,2,29,0,0,0,0,2,0,0,0
7598,70,323,3,30,0,0,0,0,1,0,0,0
6591,348,38,3,43,0,0,1,0,1,0,0,0
6762,552,68,2,29,1,0,0,0,1,0,0,0
7119,185,209,3,30,1,0,0,0,1,0,0,0
7228,76,6,2,33,0,0,0,0,2,0,0,0
5117,361,5,4,62,0,1,0,0,3,0,0,0
6788,150,213,2,28,0,0,0,0,2,0,0,0
7234,70,38,2,30,0,0,0,0,2,0,0,0
697,32,322,3,28,0,0,0,0,1,0,0,0
7819,3502,62,2,32,0,0,0,0,2,0,0,0
7481,553,112,2,33,0,0,0,0,3,0,0,0
6875,63,331,2,24,0,0,0,0,2,0,0,0
7953,1541,585,2,25,0,0,0,0,2,0,0,0
9007,122,241,1,15,0,0,0,0,1,0,0,0
3708,308,57,3,35,1,0,0,0,2,0,0,0
9048,3369,283,2,31,0,0,0,0,3,0,0,0
5436,41,353,3,31,0,0,0,0,1,0,0,0
8210,1284,553,3,34,0,0,0,0,2,0,0,0
7481,553,112,2,30,0,0,0,0,3,0,0,0
8958,537,112,2,31,2,1,0,0,2,0,0,0
6875,63,331,2,34,0,0,2,0,2,0,0,0
8450,3604,47,2,21,0,0,0,0,2,0,0,0
7962,2628,663,3,46,0,0,0,0,1,0,0,0
6408,531,61,3,37,0,0,1,0,1,0,0,0
-1,-1,-1,3,41,0,0,0,0,4,0,0,0
190,174,190,3,28,0,0,0,0,1,0,0,0
7481,553,112,2,32,0,0,0,0,3,0,0,0
8033,368,57,3,33,0,0,0,0,1,0,0,0
7481,553,112,2,37,0,0,0,0,3,0,0,0
-1,-1,-1,3,25,0,0,0,0,2,0,0,0
7481,553,112,2,43,0,0,0,0,3,0,0,0
7257,47,778,3,35,0,1,0,0,2,0,0,0
7250,54,294,2,28,0,0,0,0,2,0,0,0
-1,-1,-1,2,16,0,0,0,0,2,0,0,0
8958,537,112,2,26,0,0,0,0,2,0,0,0
8958,537,112,2,29,0,0,0,0,2,0,0,0
6953,1081,1838,3,34,0,0,0,0,2,0,0,0
6875,63,331,2,30,0,0,0,0,2,0,0,0
7984,1145,740,3,30,0,0,0,0,1,0,0,0
7962,2628,663,3,43,3,0,0,0,1,0,0,0
6875,63,331,2,28,0,0,0,0,2,0,0,0
6744,194,51,3,64,0,0,0,0,6,0,0,0
6911,758,820,3,27,0,0,0,0,1,0,0,0
3373,158,202,2,33,0,0,0,0,2,0,0,0
-1,-1,-1,4,38,0,0,0,0,3,0,0,0
6875,63,331,2,30,0,0,0,0,2,0,0,0
7481,553,112,2,47,0,0,0,0,3,0,0,0
6875,63,331,2,39,0,0,0,0,2,0,0,0
-1,1069,796,3,30,0,0,0,0,2,0,0,0
5226,251,114,3,42,7,0,1,0,2,0,0,0
7538,130,658,3,46,0,0,0,0,1,0,0,0
7427,1703,1639,4,29,0,0,0,0,1,0,0,0
8658,1567,1609,3,31,3,2,0,0,1,0,0,0
-1,-1,-1,2,16,0,0,0,0,2,0,0,0
7586,2274,1012,3,51,6,0,0,0,2,0,0,0
7029,275,364,3,35,0,0,0,0,1,0,0,0
6762,552,68,2,35,1,0,0,0,3,0,0,0
-1,-1,-1,3,35,1,0,0,0,3,0,0,0
9256,238,156,3,27,0,0,0,0,2,0,0,0
6875,63,331,2,25,0,0,0,0,2,0,0,0
-1,-1,-1,2,36,0,0,0,0,1,0,0,0
-1,-1,-1,3,28,0,0,1,0,1,0,0,0
-1,-1,-1,4,36,0,0,0,0,2,0,0,0
-1,-1,-1,4,43,0,0,0,0,3,0,0,0
8756,1106,389,3,44,0,0,0,0,4,0,0,0
7439,229,150,2,31,0,0,0,0,2,0,0,0
8411,1450,1965,2,39,0,0,0,0,3,0,0,0
7159,145,970,4,45,0,0,0,0,2,0,0,0
8317,1908,55,3,33,0,0,0,0,2,0,0,0
7851,1643,396,3,27,0,0,0,0,1,0,0,0
7872,892,299,2,44,0,0,2,0,3,0,0,0
7481,553,112,2,29,0,0,0,0,3,0,0,0
8958,537,112,2,27,0,0,0,0,2,0,0,0
7068,236,210,3,28,0,1,0,0,1,0,0,0
7078,226,97,3,30,0,0,0,0,2,0,0,0
7057,247,117,2,32,0,0,0,0,2,0,0,0
6762,552,68,2,30,1,1,0,0,2,0,0,0
7013,291,72,3,42,0,0,1,0,2,0,0,0
7538,130,658,3,40,0,0,0,0,1,0,0,0
7481,553,112,2,30,1,0,0,0,3,0,0,0
8958,537,112,3,32,0,0,1,0,1,0,0,0
7280,390,196,3,47,0,0,0,0,4,0,0,0
7481,553,112,2,31,0,0,0,0,3,0,0,0
7798,235,143,3,25,0,0,0,0,1,0,0,0
7057,247,117,2,32,3,0,0,0,2,0,0,0
8306,458,275,2,33,1,0,0,0,2,0,0,0
7057,247,117,2,28,0,0,0,0,2,0,0,0
9073,56,292,2,28,0,0,0,0,2,0,0,0
7513,155,93,3,34,4,0,0,0,2,0,0,0
6875,63,331,2,26,0,0,0,0,2,0,0,0
9073,56,292,2,30,0,0,0,0,2,0,0,0
9073,56,292,3,49,0,0,0,0,3,0,0,0
6591,348,420,2,27,0,0,0,0,2,0,0,0
7171,499,87,1,19,1,0,0,0,2,0,0,0
8727,39,334,2,24,0,0,0,0,2,0,0,0
7434,1695,184,3,34,0,0,0,0,1,0,0,0
7299,298,75,3,24,2,0,0,0,1,0,0,0
5162,315,79,2,33,0,0,0,0,2,0,0,0
6139,69,680,3,46,0,1,0,0,2,0,0,0
6977,327,97,3,29,0,0,0,0,1,0,0,0
8733,764,342,2,33,0,0,0,0,2,0,0,0
6612,327,188,2,57,3,0,3,0,3,0,0,0
-1,-1,-1,2,41,8,0,1,0,5,0,0,0
-1,-1,-1,2,45,7,0,1,0,5,0,0,0
7057,978,847,3,36,0,1,0,0,1,0,0,0
8046,3277,259,2,28,0,0,0,0,1,0,0,0
8658,1567,1609,3,31,3,2,0,0,1,0,0,0
-1,-1,-1,3,27,0,1,0,0,1,0,0,0
7628,40,328,3,37,0,0,0,0,1,0,0,0
7495,174,148,4,23,0,0,0,0,1,0,0,0
7269,401,1403,3,39,0,0,0,0,1,0,0,0
321,43,321,4,30,1,0,0,0,1,0,0,0
7481,553,112,3,39,1,0,0,0,3,0,0,0
8958,537,112,2,25,0,0,0,0,2,0,0,0
-1,-1,-1,3,28,0,0,0,0,3,0,0,0
7279,391,399,3,37,0,1,0,0,1,0,0,0
-1,-1,-1,2,38,2,0,0,0,4,0,0,0
-1,-1,-1,3,31,0,0,0,0,2,0,0,0
-1,-1,-1,2,35,0,0,0,0,3,0,0,0
8804,2154,39,3,41,0,0,0,0,3,0,0,0
6139,69,1817,3,36,1,0,0,0,3,0,0,0
7993,408,706,3,51,1,1,1,0,3,0,0,0
4421,1057,829,3,23,0,0,1,0,1,0,0,0
7351,1049,132,3,32,0,0,0,0,2,0,0,0
-1,-1,-1,3,43,0,0,2,0,1,0,0,0
8433,1063,63,3,30,0,0,0,0,1,0,0,0
6361,942,296,3,29,0,0,0,0,1,0,0,0
4743,370,25,1,36,0,0,1,0,2,0,0,0
9073,56,292,2,34,0,0,0,0,2,0,0,0
-1,-1,-1,2,25,0,0,0,0,1,0,0,0
8050,716,991,3,30,0,0,0,0,1,0,0,0
7124,180,222,2,38,0,0,0,0,2,0,0,0
9119,12,356,2,28,0,0,0,0,1,0,0,0
7028,642,101,4,40,0,0,1,0,1,0,0,0
938,156,231,4,34,0,0,0,0,1,0,0,0
-1,-1,-1,4,36,0,0,0,0,2,0,0,0
-1,-1,-1,3,30,0,0,0,0,2,0,0,0
-1,-1,-1,2,26,0,0,0,0,2,0,0,0
7481,553,112,2,37,1,0,0,0,3,0,0,0
6875,63,331,3,38,0,0,0,0,2,0,0,0
8958,537,112,2,28,0,1,0,0,2,0,0,0
7481,553,112,3,36,1,0,0,0,3,0,0,0
6095,113,251,2,31,0,0,0,0,1,0,0,0
5162,315,48,3,30,0,0,0,0,1,0,0,0
7656,743,1140,3,38,0,0,0,0,1,0,0,0
7246,58,311,3,29,2,0,0,0,1,0,0,0
6686,618,1179,2,25,0,0,0,0,1,0,0,0
7866,533,1020,2,34,0,0,0,0,2,0,0,0
8046,1450,374,2,24,0,0,0,0,2,0,0,0
7491,177,186,3,34,0,0,0,0,1,0,0,0
7962,2628,663,3,39,0,0,0,0,1,0,0,0
8411,1450,1965,3,43,0,0,0,0,3,0,0,0
6554,19,360,2,60,0,2,0,0,1,0,0,0
7481,553,112,2,34,0,0,0,0,3,0,0,0
7481,553,112,2,27,0,0,0,0,3,0,0,0
-1,-1,-1,2,28,0,0,0,0,2,0,0,0
6268,305,59,2,31,0,0,0,0,2,0,0,0
6293,280,88,2,27,0,0,0,0,1,0,0,0
7493,541,1341,3,38,0,0,1,0,2,0,0,0
7809,1685,765,2,40,0,2,0,0,1,0,0,0
7809,1685,765,2,36,0,2,0,0,1,0,0,0
7182,3410,242,3,46,0,0,0,0,3,0,0,0
7080,2051,1025,3,37,0,0,0,0,2,0,0,0
7055,249,146,3,57,0,0,0,0,1,0,0,0
6957,107,256,3,38,0,1,2,0,2,0,0,0
7868,165,197,3,35,0,1,0,0,1,0,0,0
6734,353,41,2,29,0,0,0,0,2,0,0,0
7364,305,562,3,41,8,0,0,0,2,0,0,0
7481,553,112,3,41,1,0,0,0,3,0,0,0
7057,247,117,2,27,0,0,0,0,2,0,0,0
7962,2628,663,3,53,0,0,0,0,1,0,0,0
-1,-1,-1,3,26,0,1,0,0,2,0,0,0
8177,625,109,2,27,0,0,0,0,1,0,0,0
7922,111,626,3,31,0,0,0,0,1,0,0,0
7436,233,758,1,13,0,0,0,0,1,0,0,0
7182,853,248,3,33,0,0,0,0,1,0,0,0
8691,1169,268,2,30,0,0,0,0,1,0,0,0
6849,820,280,3,36,0,0,0,0,1,0,0,0
6993,311,90,3,41,0,0,0,0,1,0,0,0
7102,202,205,3,31,0,0,0,0,1,0,0,0
6253,-45,3,3,30,0,0,2,0,1,0,0,0
5857,352,12,3,35,0,2,0,0,1,0,0,0
6200,739,17,3,29,0,0,1,0,1,0,0,0
7866,533,1020,3,34,0,0,0,0,2,0,0,0
-1,-1,-1,2,31,0,0,1,0,2,0,0,0
7287,383,12,1,17,0,0,0,0,2,0,0,0
9248,246,119,3,60,7,8,0,0,3,0,0,0
7375,1025,613,3,51,0,1,0,0,3,0,0,0
8958,537,112,2,34,0,0,0,0,2,0,0,0
6769,55,338,2,35,0,0,0,0,3,0,0,0
5474,3,1125,1,23,0,0,0,0,2,0,0,0
6987,209,139,2,33,0,0,0,0,2,0,0,0
7657,3299,218,2,38,0,0,0,0,2,0,0,0
5998,210,176,1,24,3,0,0,0,1,0,0,0
5998,210,176,1,23,3,0,0,0,1,0,0,0
5998,210,176,1,26,3,0,0,0,1,0,0,0
5998,210,176,1,23,4,0,0,0,1,0,0,0
7657,3299,218,2,33,0,0,0,0,2,0,0,0
6472,101,627,3,48,0,0,0,0,2,0,0,0
7481,553,112,2,33,0,0,0,0,3,0,0,0
9023,106,301,2,30,4,0,3,0,2,0,0,0
7481,553,112,2,40,1,0,0,0,3,0,0,0
7665,1099,51,2,23,0,0,0,0,1,0,0,0
8467,299,429,3,33,2,0,0,0,1,0,0,0
7420,248,1637,3,40,0,0,0,0,1,0,0,0
6109,1195,686,2,38,0,0,0,0,1,0,0,0
7447,2048,1424,2,33,0,0,0,0,2,0,0,0
7080,590,754,2,27,0,0,1,0,2,0,0,0
6780,158,1378,3,33,0,0,0,0,1,0,0,0
7481,553,112,3,47,1,0,0,0,3,0,0,0
7834,930,225,3,25,0,0,0,0,2,0,0,0
7343,327,56,3,29,0,0,0,0,1,0,0,0
7481,553,112,2,34,0,0,0,0,3,0,0,0
8958,537,112,3,32,0,0,0,0,1,0,0,0
7803,230,130,3,45,0,0,2,0,1,0,0,0
8958,537,112,3,29,2,0,0,0,1,0,0,0
8958,537,112,3,32,0,0,0,0,1,0,0,0
4940,172,13,3,35,3,2,0,0,2,0,0,0
9330,2721,363,2,46,0,0,0,0,3,0,0,0
6287,286,44,2,34,0,0,0,0,2,0,0,0
-1,-1,-1,2,39,0,0,0,0,3,0,0,0
6875,63,331,2,32,0,1,0,0,2,0,0,0
7481,553,112,2,33,0,0,0,0,3,0,0,0
8958,537,112,3,31,0,0,0,0,2,0,0,0
-1,-1,-1,3,51,11,0,0,0,3,0,0,0
7329,624,50,3,26,0,0,0,0,1,0,0,0
7481,553,112,2,35,1,0,0,0,3,0,0,0
6875,63,331,2,33,0,1,0,0,2,0,0,0
7481,553,112,2,30,1,0,0,0,3,0,0,0
6936,368,12,3,34,0,0,0,0,1,0,0,0
7481,553,112,2,32,1,0,0,0,3,0,0,0
8908,221,164,1,42,0,2,0,0,4,0,0,0
8958,537,112,2,24,0,0,0,0,2,0,0,0
9330,2721,363,3,58,8,0,0,0,7,0,0,0
-1,2439,892,4,38,8,0,0,0,4,0,0,0
-1,-1,-1,3,47,10,0,0,0,5,0,0,0
-1,-1,-1,4,52,1,3,0,0,1,0,0,0
8958,537,112,2,29,0,0,0,0,2,0,0,0
8958,537,112,2,34,0,1,0,0,2,0,0,0
7481,553,112,2,38,0,0,0,0,3,0,0,0
8090,676,94,3,41,1,0,0,0,2,0,0,0
7060,266,-1,4,56,0,1,0,0,3,0,0,0
7481,553,112,2,28,2,0,0,0,3,0,0,0
-1,-1,-1,3,55,4,5,1,0,2,0,0,0
182,182,122,3,41,0,0,0,0,1,0,0,0
-1,-1,-1,2,60,0,2,0,0,4,0,0,0
7481,553,112,3,50,0,1,0,0,3,0,0,0
6772,166,3062,2,20,0,0,0,0,2,0,0,0
6734,353,41,3,30,0,0,0,0,2,0,0,0
7481,553,112,2,37,1,0,0,0,3,0,0,0
5226,251,114,3,36,6,0,1,0,2,0,0,0
8958,537,112,3,31,2,0,0,0,1,0,0,0
8958,537,112,3,27,2,0,0,0,1,0,0,0
8958,537,112,3,29,2,0,0,0,1,0,0,0
7962,2628,663,4,47,0,0,0,0,1,0,0,0
6987,209,139,2,36,0,0,0,0,2,0,0,0
4940,172,13,3,32,0,0,0,0,2,0,0,0
8855,1005,363,2,47,3,5,0,0,1,0,0,0
-1,110,407,4,85,7,0,7,0,4,0,0,0
-1,-1,-1,3,51,0,0,0,0,2,0,0,0
8958,537,112,2,28,0,1,0,0,2,0,0,0
7563,2297,764,4,41,10,0,0,0,3,0,0,0
7481,553,112,2,33,1,0,0,0,3,0,0,0
8958,537,112,3,41,0,0,0,0,1,0,0,0
7995,40,698,3,43,0,0,0,0,3,0,0,0
8958,537,112,2,41,0,1,0,0,2,0,0,0
7481,553,112,2,32,1,0,0,0,3,0,0,0
7481,553,112,2,34,0,0,0,0,3,0,0,0
8958,537,112,2,45,4,0,0,0,2,0,0,0
6907,449,286,2,32,0,0,1,0,2,0,0,0
6480,2093,1099,3,53,4,0,2,0,3,0,0,0
-1,323,410,4,63,12,0,4,0,4,0,0,0
7481,553,112,3,42,0,0,0,0,3,0,0,0
8958,537,112,2,32,3,1,0,0,2,0,0,0
8908,221,164,2,56,0,2,0,0,4,0,0,0
8908,221,164,1,48,2,2,0,0,4,0,0,0
8908,221,164,2,53,0,2,0,0,4,0,0,0
7482,186,769,2,29,0,0,0,0,2,0,0,0
8908,221,164,3,53,1,2,0,0,4,0,0,0
7481,553,112,2,31,0,0,0,0,3,0,0,0
